@timestamp,Attacker,AttackerPort,VictimPort,Victim,DnsQName
2026-02-10T07:21:50.613667699Z,192.168.1.50,49983,53,8.8.8.8,Zd4cUAACAAKPI74qAEaAaaGsaQaAa4CHqaevIlJyGcPxGZ5eaEwr7JY3AAAaAHb.LE6zqcAawAAJqBzs3v2zagVBBraSbli546mA7W6LOANGtGaI.a.J.e5.SK.
2026-02-10T07:21:50.613093223Z,192.168.0.184,59471,53,192.168.0.1,firebase-settings.crashlytics.com.
2026-02-10T07:21:50.613753719Z,192.168.1.50,57224,53,8.8.8.8,ltKCB.ghQDQKaTZHSqET.eGD_-.QHO_-.QrLtKCTk_-.cQlZ7.K7W.IN.
2026-02-10T07:21:50.613820983Z,192.168.1.50,58335,53,8.8.8.8,sl4kca.0.224.MUK7H3YZYLIT2K2AG56TAMBQGAYDAMDCHA2WCMSHOUEQ3QHU7NNZ4AJIYGGOWEZ.67LYHJHVCKVDG3HCNI7IDBOIR5AFWLA7PP7L4YP37NIJARAIXN6C6C6ORBYHBRE.JU4KRXQC6TYOMU2YUDR5JESBVJ6HTENXHSQTBNUU4GPWDPLU.
2026-02-10T07:21:50.613119409Z,192.168.0.184,49861,53,192.168.0.1,ipv6.msftncsi.com.
2026-02-10T07:21:50.613778243Z,192.168.1.50,12574,53,8.8.8.8,lzQzoE.ULz.UGc.of_-.XoQllTzL_-.Pl_-.LtkCoEtl_-.DNLQctrqhHEzkS6.7.PL.K7w.in.
2026-02-10T07:21:50.613841175Z,192.168.1.50,36276,53,8.8.8.8,wqeatfrtdhsgntk.qlhokofudofrl.egd_-.ztlz_-.ektqzt_-.utzleitrxstreqfrorqztlrqzq_-.leitrxst_-.leitrxstrrtzqosl6984637168512.bslb.k7w.in.
2026-02-10T07:21:50.613175730Z,192.168.0.184,49739,53,192.168.0.1,dns.msftncsi.com.
2026-02-10T07:21:50.613801013Z,192.168.1.50,12063,53,8.8.8.8,lzqzoe.fodwxldugcesgxr.of_-.mdqos_-.vh_-.qlltzl_-.pl_-.rtyqxsz-vtwqhhl_pl_qhh_egflzqfzl_egddgf-tctfz-fqdtl_pl-vtwqh_-5.hl_pl_xzosl_egddgf-tctfzl-tdozztk-940t3q.ry35rw04784w5rt5t7y2.pl.k7w.in.
2026-02-10T07:21:50.613046372Z,192.168.0.184,55321,53,192.168.0.1,boot.net.anydesk.com.
2026-02-10T07:21:50.613144742Z,192.168.0.184,50377,53,192.168.0.1,www.msftconnecttest.com.
2026-02-10T07:21:50.625307262Z,192.168.1.50,36276,53,8.8.8.8,wqeatfrtdhsgntk.qlhokofudofrl.egd_-.ztlz_-.ektqzt_-.utzleitrxstreqfrorqztlrqzq_-.leitrxst_-.leitrxstrrtzqosl6984637168512.bslb.k7w.in.
2026-02-10T07:21:50.624142550Z,192.168.0.184,59471,53,192.168.0.1,firebase-settings.crashlytics.com.
2026-02-10T07:21:50.624075080Z,192.168.0.184,55321,53,192.168.0.1,boot.net.anydesk.com.
2026-02-10T07:21:50.613709382Z,192.168.1.50,55571,53,8.8.8.8,cortg-qahev.lhgzoynerf.egd_-.ltudtfzl_-.c6_-.gkouofl_-.w6qee2rwq3r330rey9q96280r7yqwtq4_-.lgxketl_-.78ee9t8383tw817w150e7594ry575482_-.tfegroful_-.1t2y8605800766y50qtqq612r3772q70_-.hkgyostl_-.64_-.815.vtwd.k7w.in.
2026-02-10T07:21:50.624220169Z,192.168.0.184,50377,53,192.168.0.1,www.msftconnecttest.com.
2026-02-10T07:21:50.624248154Z,192.168.0.184,49739,53,192.168.0.1,dns.msftncsi.com.
2026-02-10T07:21:50.624854523Z,192.168.1.50,57224,53,8.8.8.8,ltKCB.ghQDQKaTZHSqET.eGD_-.QHO_-.QrLtKCTk_-.cQlZ7.K7W.IN.
2026-02-10T07:21:50.624752548Z,192.168.1.50,49983,53,8.8.8.8,Zd4cUAACAAKPI74qAEaAaaGsaQaAa4CHqaevIlJyGcPxGZ5eaEwr7JY3AAAaAHb.LE6zqcAawAAJqBzs3v2zagVBBraSbli546mA7W6LOANGtGaI.a.J.e5.SK.
2026-02-10T07:21:50.624882954Z,192.168.1.50,12574,53,8.8.8.8,lzQzoE.ULz.UGc.of_-.XoQllTzL_-.Pl_-.LtkCoEtl_-.DNLQctrqhHEzkS6.7.PL.K7w.in.
2026-02-10T07:21:50.624829345Z,192.168.1.50,53808,53,8.8.8.8,erf.hxwyxzxkt-qr.egd_-.c3_-.egfyou_-.qrxfozegfyou_-.218420qr772y8q3eqe839686.k7w.in.
2026-02-10T07:21:50.624798385Z,192.168.1.50,55571,53,8.8.8.8,cortg-qahev.lhgzoynerf.egd_-.ltudtfzl_-.c6_-.gkouofl_-.w6qee2rwq3r330rey9q96280r7yqwtq4_-.lgxketl_-.78ee9t8383tw817w150e7594ry575482_-.tfegroful_-.1t2y8605800766y50qtqq612r3772q70_-.hkgyostl_-.64_-.815.vtwd.k7w.in.
