@timestamp,Attacker,AttackerPort,VictimPort,Victim,DnsQName
2026-02-06T05:54:21.278051166Z,106.210.204.252,56130,53,117.96.122.32,
2026-02-06T05:54:21.860000006Z,117.232.37.98,59582,53,149.112.112.112,
2026-02-06T05:58:18.111390736Z,218.248.112.100,43635,53,3.6.155.126,
2026-02-06T05:58:18.406830873Z,2404:a800:2a00:102::1a,47345,53,2620:4f:8000::42,
2026-02-06T05:54:20.870812716Z,123.63.110.81,32701,53,8.8.8.8,
2026-02-06T05:54:20.893146009Z,218.248.112.4,2762,53,13.126.202.26,
2026-02-06T05:54:20.957765221Z,117.232.37.98,59582,53,149.112.112.112,
2026-02-06T05:54:21.009675980Z,218.248.112.68,45168,53,3.6.155.126,
2026-02-06T05:54:21.079017392Z,218.248.112.68,58813,53,3.6.155.126,
2026-02-06T05:54:21.124003842Z,218.248.112.194,15677,53,3.6.155.126,
2026-02-06T05:54:21.280262979Z,218.248.112.4,23329,53,13.126.202.26,
2026-02-06T05:54:21.004785589Z,106.210.204.252,55808,53,117.96.122.156,
2026-02-06T05:54:21.008393891Z,218.248.112.68,45168,53,3.6.155.126,
2026-02-06T05:54:21.591778760Z,115.117.100.68,34983,53,8.8.4.4,
2026-02-06T05:54:20.928462394Z,61.12.94.246,62975,53,4.2.2.2,
2026-02-06T05:54:21.501833932Z,218.248.90.51,8101,53,3.6.155.126,
2026-02-06T05:54:21.526175397Z,218.248.112.68,17194,53,13.126.202.26,
2026-02-06T05:54:21.592990568Z,115.117.100.68,34983,53,8.8.4.4,
2026-02-06T05:56:19.944225962Z,218.248.112.4,26205,53,3.6.155.126,
2026-02-06T05:56:18.999445992Z,27.107.4.4,27447,53,8.8.8.8,
2026-02-06T05:56:19.236062780Z,218.248.112.4,21502,53,13.126.202.26,
2026-02-06T05:56:18.917233186Z,27.107.4.4,27447,53,8.8.8.8,
2026-02-06T05:58:18.317363488Z,27.107.4.4,10947,53,4.2.2.2,
2026-02-06T05:58:18.408804455Z,27.107.4.4,26692,53,4.2.2.2,
2026-02-06T05:56:18.998372078Z,27.107.4.4,27447,53,8.8.8.8,
2026-02-06T05:56:19.798721640Z,218.248.112.68,53986,53,3.6.155.126,
2026-02-06T05:56:19.425034237Z,27.107.4.4,41911,53,4.2.2.2,
2026-02-06T05:56:19.519097890Z,218.248.112.100,10516,53,13.126.202.26,
2026-02-06T05:56:19.636195146Z,27.107.4.4,13515,53,4.2.2.2,
2026-02-06T05:56:19.686228136Z,112.133.219.82,59265,53,4.2.2.2,
2026-02-06T05:56:19.137674515Z,103.137.165.110,6084,53,146.112.255.111,
2026-02-06T05:56:19.637121536Z,27.107.4.4,13515,53,4.2.2.2,
2026-02-06T05:56:18.918568812Z,27.107.4.4,27447,53,8.8.8.8,
2026-02-06T05:56:19.606449050Z,14.99.164.234,57581,53,8.8.8.8,
2026-02-06T05:56:19.138458849Z,103.137.165.110,6084,53,146.112.255.111,
2026-02-06T05:56:19.238123708Z,218.248.112.4,21502,53,13.126.202.26,
2026-02-06T05:56:19.945682285Z,218.248.112.4,26205,53,3.6.155.126,
2026-02-06T05:56:19.518010787Z,218.248.112.100,10516,53,13.126.202.26,
2026-02-06T05:56:19.126490895Z,218.248.90.3,50361,53,13.126.202.26,
2026-02-06T05:54:20.998883563Z,2401:4900:5025:1b60:7e76:68ff:fe1f:f8b7,54394,53,2401:4900:50:9::7c6,
2026-02-06T05:54:21.283132134Z,218.248.112.68,58813,53,3.6.155.126,
2026-02-06T05:54:21.340962316Z,27.107.4.4,33345,53,8.8.8.8,
2026-02-06T05:54:21.625795082Z,120.60.205.121,63971,53,8.8.8.8,
2026-02-06T05:54:21.883590256Z,123.63.110.81,32701,53,8.8.8.8,
2026-02-06T05:54:21.432153097Z,2401:4900:530d:4f7c:1025:c5b9:4c97:5382,63400,53,2401:4900:50:9::184,
2026-02-06T05:54:21.501031018Z,218.248.90.51,22701,53,3.6.155.126,
2026-02-06T05:56:19.800308048Z,218.248.112.68,53986,53,3.6.155.126,
2026-02-06T05:56:19.626956398Z,218.248.112.68,4321,53,13.126.202.26,
2026-02-06T05:56:19.687210698Z,112.133.219.82,59265,53,4.2.2.2,
2026-02-06T05:56:19.605428247Z,14.99.164.234,57581,53,8.8.8.8,
2026-02-06T05:56:19.426257226Z,27.107.4.4,41911,53,4.2.2.2,
2026-02-06T05:56:19.626155459Z,218.248.112.68,4321,53,13.126.202.26,
2026-02-06T05:56:19.128170494Z,218.248.90.3,50361,53,13.126.202.26,
2026-02-06T05:58:18.581248829Z,27.107.4.4,10947,53,4.2.2.2,
2026-02-06T05:58:18.176641554Z,103.124.143.95,49634,53,8.8.8.8,
2026-02-06T05:58:18.580124873Z,27.107.4.4,10947,53,4.2.2.2,
2026-02-06T05:58:18.363278394Z,218.248.112.4,11153,53,3.6.155.126,
2026-02-06T05:58:18.347341717Z,182.78.251.18,13505,53,192.175.48.6,
2026-02-06T05:58:17.961654589Z,27.107.4.4,26692,53,4.2.2.2,
2026-02-06T05:58:18.131929229Z,218.248.90.19,19995,53,13.126.202.26,
2026-02-06T05:58:18.230152856Z,218.248.112.4,19147,53,3.6.155.126,
2026-02-06T05:58:18.408154920Z,2404:a800:2a00:102::1a,47345,53,2620:4f:8000::42,
2026-02-06T05:58:18.133527513Z,218.248.90.19,19995,53,13.126.202.26,
2026-02-06T05:58:18.410100299Z,14.97.183.70,56709,53,8.8.8.8,
2026-02-06T05:58:18.502894535Z,218.248.112.68,45472,53,3.6.155.126,
2026-02-06T05:58:18.678206893Z,14.99.164.234,57486,53,8.8.8.8,
2026-02-06T05:58:18.094642585Z,115.117.100.68,59526,53,8.8.4.4,
2026-02-06T05:52:20.087613135Z,2401:4900:530d:4f7c:1025:c5b9:4c97:5382,49797,53,2401:4900:50:9::184,
2026-02-06T05:52:19.420199780Z,218.248.90.51,59082,53,13.126.202.26,
2026-02-06T05:52:19.533345345Z,218.248.112.68,29280,53,3.6.155.126,
2026-02-06T05:52:19.358681903Z,218.248.112.4,17264,53,13.126.202.26,
2026-02-06T05:52:19.937803409Z,1.38.14.137,62028,53,95.100.168.67,
2026-02-06T05:52:20.343298898Z,218.248.90.20,2925,53,3.6.155.126,
2026-02-06T05:52:19.791133359Z,218.248.112.68,33130,53,13.126.202.26,
2026-02-06T05:52:19.329412942Z,112.79.43.134,62559,53,208.87.243.119,
2026-02-06T05:52:19.404797714Z,218.248.90.51,22964,53,3.6.155.126,
2026-02-06T05:52:19.570090512Z,1.38.14.137,62028,53,95.100.168.67,
2026-02-06T05:52:19.792509700Z,218.248.90.52,22333,53,3.6.155.126,
2026-02-06T05:52:19.421425862Z,218.248.90.51,59082,53,13.126.202.26,
2026-02-06T05:52:19.497627366Z,218.248.90.52,22333,53,3.6.155.126,
2026-02-06T05:52:19.913713652Z,106.196.48.243,6082,53,149.112.112.112,
2026-02-06T05:52:20.160606777Z,27.107.4.4,20766,53,8.8.8.8,
2026-02-06T05:52:19.781733725Z,103.197.74.104,34289,53,149.112.112.112,
2026-02-06T05:52:20.089232573Z,218.248.90.52,33876,53,13.126.202.26,
2026-02-06T05:52:19.333704039Z,218.248.90.51,57291,53,3.6.155.126,
2026-02-06T05:52:19.491153154Z,136.112.20.185,58530,53,103.148.178.35,
2026-02-06T05:52:19.540710610Z,218.248.112.4,17264,53,13.126.202.26,
2026-02-06T05:52:19.689002825Z,218.248.90.20,61007,53,3.6.155.126,
2026-02-06T05:52:19.913222422Z,106.196.48.243,6082,53,149.112.112.112,
2026-02-06T05:52:19.947102100Z,218.248.90.51,35166,53,3.6.155.126,
2026-02-06T05:52:20.045051443Z,27.107.4.4,29165,53,8.8.8.8,
2026-02-06T05:52:19.789538306Z,218.248.112.68,33130,53,13.126.202.26,
2026-02-06T05:52:20.036527600Z,2401:4900:3603:c436:afb8:948e:2438:a58e,60162,53,2620:fe::fe,
2026-02-06T05:52:19.360374316Z,218.248.112.4,17264,53,13.126.202.26,
2026-02-06T05:52:19.718514475Z,218.248.90.51,36666,53,3.6.155.126,
2026-02-06T05:52:19.789928435Z,218.248.90.51,12778,53,13.126.202.26,
2026-02-06T05:52:20.159494496Z,27.107.4.4,20766,53,8.8.8.8,
2026-02-06T05:52:19.560547311Z,112.79.43.135,1792,53,208.87.243.119,
2026-02-06T05:52:20.034849262Z,112.79.43.134,62559,53,208.87.243.119,
2026-02-06T05:52:19.334984178Z,218.248.90.51,57291,53,3.6.155.126,
2026-02-06T05:52:19.690224884Z,218.248.90.20,61007,53,3.6.155.126,
2026-02-06T05:52:19.281392332Z,218.248.90.51,22964,53,3.6.155.126,
2026-02-06T05:52:19.405528847Z,218.248.90.51,22964,53,3.6.155.126,
2026-02-06T05:52:19.410931812Z,2405:200:1609:3936:78::6,12138,53,2001:500:41::1,
2026-02-06T05:52:19.409852091Z,2405:200:1609:3936:78::6,12138,53,2001:500:41::1,
2026-02-06T05:52:19.490249679Z,136.112.20.185,58530,53,103.148.178.35,
2026-02-06T05:52:19.496153903Z,218.248.90.52,22333,53,3.6.155.126,
2026-02-06T05:52:19.532513620Z,218.248.112.68,29280,53,3.6.155.126,
2026-02-06T05:52:19.539192302Z,2401:4900:1f2e:8fff::c:78d8,14091,53,2401:4900:50:9::7e6,
2026-02-06T05:52:19.539286220Z,218.248.112.4,17264,53,13.126.202.26,
2026-02-06T05:52:19.545913285Z,218.248.90.51,36666,53,3.6.155.126,
2026-02-06T05:52:19.561500893Z,112.79.43.135,1792,53,208.87.243.119,
2026-02-06T05:52:19.612121394Z,27.107.4.4,29165,53,8.8.8.8,
2026-02-06T05:52:19.673307087Z,218.248.90.51,25332,53,3.6.155.126,
2026-02-06T05:52:19.672615437Z,218.248.90.51,25332,53,3.6.155.126,
2026-02-06T05:52:19.717624531Z,218.248.90.51,36666,53,3.6.155.126,
2026-02-06T05:52:19.948279510Z,218.248.90.51,35166,53,3.6.155.126,
2026-02-06T05:52:20.025104335Z,218.248.90.52,52302,53,3.6.155.126,
2026-02-06T05:52:20.090067041Z,218.248.90.52,33876,53,13.126.202.26,
2026-02-06T05:52:20.161811428Z,218.248.112.4,33475,53,13.126.202.26,
2026-02-06T05:52:19.406460591Z,218.248.112.68,33130,53,13.126.202.26,
2026-02-06T05:52:19.436482012Z,218.248.90.51,12778,53,13.126.202.26,
2026-02-06T05:52:19.538218280Z,2401:4900:1f2e:8fff::c:78d8,14091,53,2401:4900:50:9::7e6,
2026-02-06T05:52:19.545355987Z,218.248.90.51,36666,53,3.6.155.126,
2026-02-06T05:52:20.342495233Z,218.248.90.20,2925,53,3.6.155.126,
2026-02-06T05:52:19.414963934Z,2401:4900:3603:c436:afb8:948e:2438:a58e,60162,53,2620:fe::fe,
2026-02-06T05:52:19.407277632Z,218.248.112.68,33130,53,13.126.202.26,
2026-02-06T05:52:19.438012332Z,218.248.90.51,12778,53,13.126.202.26,
2026-02-06T05:52:19.789005119Z,218.248.90.51,12778,53,13.126.202.26,
2026-02-06T05:52:20.160440829Z,218.248.112.4,33475,53,13.126.202.26,
2026-02-06T05:52:19.414007656Z,2401:4900:3603:c436:afb8:948e:2438:a58e,60162,53,2620:fe::fe,
2026-02-06T05:52:20.025707977Z,218.248.90.52,52302,53,3.6.155.126,
2026-02-06T05:52:19.330222287Z,112.79.43.134,62559,53,208.87.243.119,
2026-02-06T05:52:19.613136352Z,27.107.4.4,29165,53,8.8.8.8,
2026-02-06T05:52:20.044161419Z,218.248.90.20,61007,53,3.6.155.126,
2026-02-06T05:52:19.938843852Z,1.38.14.137,62028,53,95.100.168.67,
2026-02-06T05:52:19.282584063Z,218.248.90.51,22964,53,3.6.155.126,
2026-02-06T05:52:20.045775787Z,27.107.4.4,29165,53,8.8.8.8,
2026-02-06T05:52:20.088489727Z,2401:4900:530d:4f7c:1025:c5b9:4c97:5382,49797,53,2401:4900:50:9::184,
2026-02-06T05:52:19.782344298Z,103.197.74.104,34289,53,149.112.112.112,
2026-02-06T05:52:19.569045986Z,1.38.14.137,62028,53,95.100.168.67,
2026-02-06T05:52:20.042584527Z,218.248.90.20,61007,53,3.6.155.126,
2026-02-06T05:52:19.791283951Z,218.248.90.52,22333,53,3.6.155.126,
2026-02-06T05:52:20.033906108Z,112.79.43.134,62559,53,208.87.243.119,
2026-02-06T05:52:20.035553343Z,2401:4900:3603:c436:afb8:948e:2438:a58e,60162,53,2620:fe::fe,
2026-02-06T05:54:21.217667238Z,218.248.90.19,60897,53,3.6.155.126,
2026-02-06T05:54:21.151597988Z,61.12.94.246,62975,53,4.2.2.2,
2026-02-06T05:54:21.405690344Z,151.236.177.64,61428,53,65.20.76.70,
2026-02-06T05:54:21.339029302Z,218.248.112.68,61472,53,13.126.202.26,
2026-02-06T05:54:20.958814761Z,117.232.37.98,59582,53,149.112.112.112,
2026-02-06T05:54:21.075945695Z,218.248.112.194,27607,53,3.6.155.126,
2026-02-06T05:54:21.340203318Z,218.248.112.68,61472,53,13.126.202.26,
2026-02-06T05:54:21.282189324Z,218.248.112.68,58813,53,3.6.155.126,
2026-02-06T05:54:21.861047355Z,117.232.37.98,59582,53,149.112.112.112,
2026-02-06T05:54:21.075175303Z,218.248.112.194,27607,53,3.6.155.126,
2026-02-06T05:54:20.892057123Z,218.248.112.4,2762,53,13.126.202.26,
2026-02-06T05:54:21.054427690Z,2401:4900:5025:1b60:7e76:68ff:fe1f:f8b7,35337,53,2401:4900:50:9::7c6,
2026-02-06T05:54:21.200168583Z,103.159.85.225,54515,53,8.8.8.8,
2026-02-06T05:54:21.385621354Z,115.117.100.68,34983,53,8.8.4.4,
2026-02-06T05:54:21.525360008Z,218.248.112.68,17194,53,13.126.202.26,
2026-02-06T05:54:21.218505511Z,218.248.90.19,60897,53,3.6.155.126,
2026-02-06T05:54:21.744380370Z,14.97.88.178,63868,53,8.8.8.8,
2026-02-06T05:54:21.617198406Z,2401:4900:5025:1b60:7e76:68ff:fe1f:f8b7,49286,53,2401:4900:50:9::184,
2026-02-06T05:54:20.929563087Z,61.12.94.246,62975,53,4.2.2.2,
2026-02-06T05:54:20.999807622Z,2401:4900:5025:1b60:7e76:68ff:fe1f:f8b7,54394,53,2401:4900:50:9::7c6,
2026-02-06T05:54:21.055707967Z,2401:4900:5025:1b60:7e76:68ff:fe1f:f8b7,35337,53,2401:4900:50:9::7c6,
2026-02-06T05:54:21.277000195Z,106.210.204.252,56130,53,117.96.122.32,
2026-02-06T05:54:21.386330474Z,115.117.100.68,34983,53,8.8.4.4,
2026-02-06T05:54:21.826663068Z,106.210.204.252,56406,53,117.96.122.32,
2026-02-06T05:54:20.954026536Z,2401:4900:5025:1b60:7e76:68ff:fe1f:f8b7,38423,53,2401:4900:50:9::7c6,
2026-02-06T05:54:21.285440108Z,115.117.100.68,31922,53,115.112.18.131,
2026-02-06T05:54:21.013726380Z,218.248.90.51,22701,53,3.6.155.126,
2026-02-06T05:54:21.406914678Z,151.236.177.64,61428,53,65.20.76.70,
2026-02-06T05:54:20.977191335Z,218.248.112.68,60384,53,13.126.202.26,
2026-02-06T05:54:21.166275107Z,112.133.219.82,63251,53,1.10.10.10,
2026-02-06T05:54:20.978026291Z,218.248.112.68,60384,53,13.126.202.26,
2026-02-06T05:54:21.122966500Z,218.248.112.194,15677,53,3.6.155.126,
2026-02-06T05:54:21.165070628Z,112.133.219.82,63251,53,1.10.10.10,
2026-02-06T05:50:17.216630353Z,218.248.112.100,54654,53,3.6.155.126,
2026-02-06T05:50:17.249073146Z,182.78.251.18,43584,53,192.175.48.42,
2026-02-06T05:50:17.623522791Z,106.195.11.21,57098,53,117.96.122.156,
2026-02-06T05:50:17.694477450Z,218.248.112.4,47408,53,13.126.202.26,
2026-02-06T05:50:18.023666631Z,218.248.112.4,29664,53,3.6.155.126,
2026-02-06T05:50:17.370530041Z,203.153.32.66,60868,53,208.67.220.220,
2026-02-06T05:50:17.414725477Z,218.248.112.68,55792,53,13.126.202.26,
2026-02-06T05:50:17.454687192Z,103.159.85.225,54224,53,8.8.8.8,
2026-02-06T05:50:17.459792226Z,14.99.164.234,57605,53,1.1.1.1,
2026-02-06T05:50:17.549129209Z,218.248.90.51,49735,53,3.6.155.126,
2026-02-06T05:50:17.725862893Z,218.248.90.51,43353,53,13.126.202.26,
2026-02-06T05:50:17.776436194Z,218.248.112.100,22724,53,13.126.202.26,
2026-02-06T05:50:17.782798973Z,14.99.164.234,59086,53,1.1.1.1,
2026-02-06T05:50:17.144720776Z,218.248.112.68,45141,53,13.126.202.26,
2026-02-06T05:50:17.546741388Z,117.221.66.6,50145,53,8.8.8.8,
2026-02-06T05:50:17.602050509Z,117.239.140.25,53701,53,8.8.8.8,
2026-02-06T05:50:17.634122007Z,121.242.92.187,57793,53,8.8.8.8,
2026-02-06T05:50:17.948871981Z,59.182.189.161,55829,53,8.8.8.8,
2026-02-06T05:54:20.928624631Z,218.248.112.68,60384,53,13.126.202.26,
2026-02-06T05:54:20.955364388Z,2401:4900:5025:1b60:7e76:68ff:fe1f:f8b7,38423,53,2401:4900:50:9::7c6,
2026-02-06T05:54:21.015128887Z,218.248.90.51,22701,53,3.6.155.126,
2026-02-06T05:54:21.150545903Z,61.12.94.246,62975,53,4.2.2.2,
2026-02-06T05:54:21.279105645Z,218.248.112.4,23329,53,13.126.202.26,
2026-02-06T05:54:21.282771620Z,115.117.100.68,12275,53,8.8.4.4,
2026-02-06T05:54:21.341908579Z,27.107.4.4,33345,53,8.8.8.8,
2026-02-06T05:54:21.430679336Z,2401:4900:530d:4f7c:1025:c5b9:4c97:5382,63400,53,2401:4900:50:9::184,
2026-02-06T05:54:21.501762548Z,218.248.90.51,22701,53,3.6.155.126,
2026-02-06T05:54:21.616964118Z,2401:4900:5025:1b60:7e76:68ff:fe1f:f8b7,36472,53,2401:4900:50:9::184,
2026-02-06T05:54:21.615463433Z,2401:4900:5025:1b60:7e76:68ff:fe1f:f8b7,36472,53,2401:4900:50:9::184,
2026-02-06T05:54:21.662481204Z,112.79.43.141,48288,53,208.87.243.119,
2026-02-06T05:54:21.745222030Z,14.97.88.178,63868,53,8.8.8.8,
2026-02-06T05:50:17.143322316Z,172.217.43.211,58245,53,139.84.147.192,
2026-02-06T05:50:17.458685123Z,14.99.164.234,57605,53,1.1.1.1,
2026-02-06T05:50:17.500946117Z,106.195.11.21,57098,53,117.96.122.156,
2026-02-06T05:50:17.549560086Z,218.248.90.51,49735,53,3.6.155.126,
2026-02-06T05:50:17.731141780Z,117.239.140.25,55657,53,8.8.8.8,
2026-02-06T05:50:17.988527931Z,59.182.189.161,55829,53,8.8.8.8,
2026-02-06T05:54:21.615731262Z,2401:4900:5025:1b60:7e76:68ff:fe1f:f8b7,49286,53,2401:4900:50:9::184,
2026-02-06T05:54:21.661883114Z,112.79.43.141,48288,53,208.87.243.119,
2026-02-06T05:48:17.119645480Z,106.211.245.45,19906,53,8.8.8.8,
2026-02-06T05:48:16.674553208Z,203.153.32.67,8489,53,208.67.222.222,
2026-02-06T05:48:16.897065991Z,59.93.70.33,23024,53,8.8.8.8,
2026-02-06T05:48:17.045756566Z,121.242.92.187,3526,53,8.8.8.8,
2026-02-06T05:54:21.046991305Z,218.248.112.4,23329,53,13.126.202.26,
2026-02-06T05:54:21.198859422Z,103.159.85.225,54515,53,8.8.8.8,
2026-02-06T05:54:21.503292825Z,218.248.90.51,8101,53,3.6.155.126,
2026-02-06T05:54:21.281133514Z,115.117.100.68,12275,53,8.8.4.4,
2026-02-06T05:54:21.624839464Z,120.60.205.121,63971,53,8.8.8.8,
2026-02-06T05:54:21.882307813Z,123.63.110.81,32701,53,8.8.8.8,
2026-02-06T05:54:20.929671697Z,218.248.112.68,60384,53,13.126.202.26,
2026-02-06T05:54:21.003494037Z,106.210.204.252,55808,53,117.96.122.156,
2026-02-06T05:54:21.457300457Z,218.248.112.4,2762,53,13.126.202.26,
2026-02-06T05:54:21.825693517Z,106.210.204.252,56406,53,117.96.122.32,
2026-02-06T05:54:20.871815334Z,123.63.110.81,32701,53,8.8.8.8,
2026-02-06T05:54:21.284212388Z,115.117.100.68,31922,53,115.112.18.131,
2026-02-06T05:54:21.456956064Z,218.248.112.4,2762,53,13.126.202.26,
2026-02-06T05:48:16.821787185Z,117.254.177.66,52204,53,8.8.8.8,
2026-02-06T05:48:17.165247185Z,182.78.251.18,64289,53,192.175.48.6,
2026-02-06T05:48:17.312491321Z,120.60.115.21,52351,53,8.8.8.8,
2026-02-06T05:48:17.116009087Z,121.242.92.187,3526,53,8.8.8.8,
2026-02-06T05:48:17.181329245Z,120.60.115.21,52351,53,8.8.8.8,
2026-02-06T05:48:17.381078796Z,117.239.140.25,29453,53,8.8.8.8,
2026-02-06T05:48:17.130695169Z,115.117.100.68,58468,53,8.8.4.4,
2026-02-06T05:48:16.874420538Z,218.248.112.68,62588,53,3.6.155.126,
2026-02-06T05:48:16.896330368Z,59.93.70.33,23024,53,8.8.8.8,
2026-02-06T05:48:17.350317460Z,218.248.112.4,52427,53,13.126.202.26,
2026-02-06T05:48:17.385627207Z,49.45.44.140,45760,53,147.93.140.34,
2026-02-06T05:48:16.813934254Z,14.99.188.242,59936,53,202.62.64.3,
2026-02-06T05:48:16.821114280Z,106.205.173.17,43770,53,149.112.112.112,
2026-02-06T05:48:16.874131148Z,218.248.112.68,62588,53,3.6.155.126,
2026-02-06T05:48:17.118510203Z,106.211.245.45,19906,53,8.8.8.8,
2026-02-06T05:48:17.093371401Z,2401:4900:530d:4f7c:1025:c5b9:4c97:5382,64379,53,2401:4900:50:9::7c6,
2026-02-06T05:48:17.115659508Z,121.242.92.187,3526,53,8.8.8.8,
2026-02-06T05:48:16.821127712Z,117.254.177.66,52204,53,8.8.8.8,
2026-02-06T05:48:17.378056745Z,218.248.112.4,44888,53,13.126.202.26,
2026-02-06T05:48:17.280988769Z,115.117.100.68,17254,53,8.8.8.8,
2026-02-06T05:48:17.473072840Z,106.205.173.17,43770,53,149.112.112.112,
2026-02-06T05:48:16.821584826Z,106.205.173.17,43770,53,149.112.112.112,
2026-02-06T05:48:17.165780500Z,182.78.251.18,64289,53,192.175.48.6,
2026-02-06T05:48:17.207351417Z,49.206.112.67,60056,53,8.8.8.8,
2026-02-06T05:48:17.381807858Z,117.239.140.25,29453,53,8.8.8.8,
2026-02-06T05:48:17.046356816Z,121.242.92.187,3526,53,8.8.8.8,
2026-02-06T05:48:17.093498771Z,117.239.140.25,20533,53,8.8.8.8,
2026-02-06T05:48:17.107241967Z,14.99.188.242,59936,53,202.62.64.3,
2026-02-06T05:48:17.206526351Z,49.206.112.67,60056,53,8.8.8.8,
2026-02-06T05:48:16.813151344Z,14.99.188.242,59936,53,202.62.64.3,
2026-02-06T05:48:17.108885932Z,106.211.245.45,19906,53,8.8.8.8,
2026-02-06T05:48:17.131461528Z,115.117.100.68,58468,53,8.8.4.4,
2026-02-06T05:48:17.378934120Z,218.248.112.4,44888,53,13.126.202.26,
2026-02-06T05:48:17.480291928Z,203.153.32.67,8489,53,208.67.222.222,
2026-02-06T05:48:17.281133367Z,115.117.100.68,17254,53,8.8.8.8,
2026-02-06T05:48:17.473918841Z,106.205.173.17,43770,53,149.112.112.112,
2026-02-06T05:50:17.314988095Z,218.248.90.19,39214,53,3.6.155.126,
2026-02-06T05:48:17.350506021Z,218.248.112.4,52427,53,13.126.202.26,
2026-02-06T05:50:17.617703166Z,117.221.66.6,50145,53,8.8.8.8,
2026-02-06T05:50:17.974855837Z,172.217.33.144,59209,53,139.84.211.102,
2026-02-06T05:48:16.673752901Z,203.153.32.67,8489,53,208.67.222.222,
2026-02-06T05:48:17.109675042Z,106.211.245.45,19906,53,8.8.8.8,
2026-02-06T05:48:17.384879054Z,49.45.44.140,45760,53,147.93.140.34,
2026-02-06T05:48:17.094407304Z,2401:4900:530d:4f7c:1025:c5b9:4c97:5382,64379,53,2401:4900:50:9::7c6,
2026-02-06T05:48:17.094522105Z,117.239.140.25,20533,53,8.8.8.8,
2026-02-06T05:48:17.181983301Z,120.60.115.21,52351,53,8.8.8.8,
2026-02-06T05:48:17.313151792Z,120.60.115.21,52351,53,8.8.8.8,
2026-02-06T05:50:17.290496089Z,115.117.100.68,58686,53,8.8.4.4,
2026-02-06T05:50:17.292774028Z,14.99.164.234,58570,53,1.1.1.1,
